ID;ZONAL_ID;ZONAL_CODE;ZONAL_NAME;LOCALIDAD_ID;LOCALIDAD_CODE;LOCALIDAD_NAME;SITIO_ID;SITIO_CODE;SITIO_NAME;ELEMENTO_ID;ELEMENTO_SERIAL;Created;ELEMENTO_NAME;TIPOELEMENTO_ID;TIPOELEMENTO_NAME;MARCA_ID;MARCA_NAME;MODELO_ID;MODELO_NAME;FLAG_ACTIVO;FECHA_INGRESO;FECHA_BAJA;LATITUD;LONGITUD;REGION;PROVINCIA;COMUNA;ELEMENTO_RED_COR;EQUIPO;Updated;CANT_RESIDENCIAL_TEL;CANT_RESIDENCIAL_TV;CANT_RESIDENCIAL_INT;CANT_RESIDENCIAL_TOTAL;CANT_EMPRESA_EMPRESAS;CANT_EMPRESA_TELCOS;CANT_EMPRESA_TOTAL;SEVERIDAD;AVISO_SUBTEL;ESTADO;CODI_EMPRESA_SSOT;CODIGO_SERVICIO;NOMBRE_SERVICIO;CODIGO_COMPONENTE;KEY_COMPONENTE;NOMBRE_COMPONENTE;ID_FINAL;
2535-FRUT;8;PM;PUERTO MONTT;92;FRUT;FRUTILLAR;2505;FRUT;FRUTILLAR;1365;2535-FRUT;;2535-FRUT;6;MSAN;14;ZHONE;18;MXK-819;true;3/10/2018 23:51;;"41°06'52.92""";"73°03'08.64""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;FRUTILLAR;2535-FRUT;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29303;SER-29288;(S) MXK (Zhone);65314;
9291-CRVN;5;TE;TEMUCO;108;TE;TEMUCO;2060;CRVNF;FCA CORVALAN TEMUCO;1371;9291-CRVN;;9291-CRVN;6;MSAN;14;ZHONE;18;MXK-819;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;9291-CRVN;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29303;SER-29288;(S) MXK (Zhone);65320;
9801-CHLL;2;CH;CHILLAN;38;CH;CHILLAN;46;CHLL;CHILLAN TELSUR;7422;9801-CHLL;;9801-CHLL;6;MSAN;14;ZHONE;18;MXK-819;true;3/10/2018 23:51;;"36°36'03.25""";"72°05'54.12""";REGI�N DE �UBLE;PROVINCIA DIGUILL�N;CHILL�N;9801-CHLL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29303;SER-29288;(S) MXK (Zhone);67602;
FIBRA MXK;15;ADM;ADMINISTRACION CENTRAL;728;ADM;ADMINISTRACION CENTRAL;3156;INF ACC;INFRAESTRUCTURA ACCESO;213102;MXK;;FIBRA MXK;6;MSAN;14;ZHONE;18;MXK-819;true;3/10/2018 23:51;;"39°48'59.34""";"73°15'15.48""";;;;FIBRA MXK;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29303;SER-29288;(S) MXK (Zhone);69122;
2574-MRSL;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2388;MRSL;MIRASOL;10073565;2574-MRSL;;2574-MRSL;6;MSAN;14;ZHONE;18;MXK-819;true;27/5/2019 23:16;;"41°28'27.48""";"72°57'34.92""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;2574-MRSL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29303;SER-29288;(S) MXK (Zhone);76355;
WIGO;13;PE;PERU;723;LIMA;LIMA;3140;LIMA;LIMA;39622;WIGO;;WIGO;6;MSAN;83;FIBERHOME;240;AN5516;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";;;;WIGO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);68883;
8210-COLL;4;LA;LOS ANGELES;724;COLL;COLLIPULLI;3141;COLL;COLLIPULLI;194350;8210-COLL;;8210-COLL;6;MSAN;83;FIBERHOME;240;AN5516;true;3/10/2018 23:51;;"37°57'40.09""";"72°26'05.37""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE MALLECO;COLLIPULLI;8210-COLL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69098;
FIBRA FIBERHOME;15;ADM;ADMINISTRACION CENTRAL;728;ADM;ADMINISTRACION CENTRAL;3156;INF ACC;INFRAESTRUCTURA ACCESO;213107;FBH;;FIBRA FIBERHOME;6;MSAN;83;FIBERHOME;240;AN5516;true;3/10/2018 23:51;;"39°48'59.34""";"73°15'15.48""";;;;FIBRA FIBERHOME;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69123;
8706-CYHQ;10;CY;COYHAIQUE;58;CYHQ;COYHAIQUE;51;CYHQ;COYHAIQUE;10018514;8706-CYHQ;;8706-CYHQ;6;MSAN;83;FIBERHOME;240;AN5516;true;3/10/2018 23:51;;"45°34'39.36""";"72°04'06.24""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COIHAIQUE;COYHAIQUE;8706-CYHQ;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69373;
8214-LDCJ;5;TE;TEMUCO;219;CAJN;CAJON;10300000;LDCJ;LDCJ;10300286;8214-LDCJ;;8214-LDCJ;6;MSAN;83;FIBERHOME;240;AN5516;true;3/10/2018 23:51;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;VILC�N;8214-LDCJ;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69379;
9995-LABO;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2866;LAB1;LABORATORIO VLD2;10461931;9995-LABO;;9995-LABO;6;MSAN;83;FIBERHOME;240;AN5516;true;17/10/2018 12:02;;"39°49'29.77""";"73°13'50.34""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9995-LABO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69415;
8215-PDVL;5;TE;TEMUCO;108;TE;TEMUCO;66;PVLD;PEDRO DE VALDIVIA;10462482;8215-PDVL;;8215-PDVL;6;MSAN;83;FIBERHOME;240;AN5516;true;20/10/2018 0:03;;"38°43'33.52""";"72°37'20.33""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;8215-PDVL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69435;
8216-CRVL;5;TE;TEMUCO;108;TE;TEMUCO;1985;CRVN;CORVALAN;10032021;8216-CRVL;;8216-CRVL;6;MSAN;83;FIBERHOME;240;AN5516;true;6/11/2018 12:06;;"38°46'03.36""";"72°36'19.08""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;TEMUCO;8216-CRVL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69555;
8012-PNCO;3;CP;CONCEPCION;302;PNCO;PENCO;10450000;PNCO;PENCO;10464076;8012-PNCO;;8012-PNCO;6;MSAN;83;FIBERHOME;239;AN5116;true;9/11/2018 12:06;;"00°00'00.00""";"00°00'00.00""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;PENCO;8012-PNCO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69616;
8310-PLLC;6;VA;VALDIVIA;121;PLLC;PAILLACO;2087;PLLCF;FCA - CENTRAL PAILLACO;10465624;8310-PLLC;;8310-PLLC;6;MSAN;83;FIBERHOME;239;AN5116;true;17/11/2018 14:15;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;PAILLACO;8310-PLLC;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);69695;
8217-CRCT;5;TE;TEMUCO;10000001;CRCT;CURACAUTIN;10000003;CRCT;CURACAUTIN;10036435;8217-CRCT;;8217-CRCT;6;MSAN;83;FIBERHOME;239;AN5116;true;25/11/2018 10:16;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA MALLECO;CURACAUT�N;8217-CRCT;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);73935;
8514-PRGA;8;PM;PUERTO MONTT;348;PRGA;PARGUA;62;PRGA;PARGUA;10467374;8514-PRGA;;8514-PRGA;6;MSAN;83;FIBERHOME;240;AN5516;true;27/11/2018 14:17;;"41°47'15.90""";"73°28'02.16""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;CALBUCO;8514-PRGA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);73955;
8013-ESPZ;12;VL;VILLARRICA;10450001;ESPZ;LA ESPERANZA;10450001;ESPZ;LA ESPERANZA;10470355;8013-ESPZ;;8013-ESPZ;6;MSAN;83;FIBERHOME;239;AN5116;true;30/11/2018 2:18;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;VILLARRICA;8013-ESPZ;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);73995;
8606-CSTR;9;CE;CHILOE;41;CSTR;CASTRO;44;CSTR;CENTRAL CASTRO;10475432;8606-CSTR;;8606-CSTR;6;MSAN;83;FIBERHOME;239;AN5116;true;4/12/2018 18:18;;"42°28'50.16""";"73°45'55.80""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;CASTRO;8606-CSTR;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);74075;
8707-CHTN;10;CY;COYHAIQUE;87;CHTN;CHAITEN;2558;CHTN;CHAITEN;10045499;8707-CHTN;;8707-CHTN;6;MSAN;83;FIBERHOME;239;AN5116;true;15/12/2018 2:21;;"42°54'59.04""";"72°42'23.04""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;CHAIT�N;8707-CHTN;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);74195;
8311-NBLA;6;VA;VALDIVIA;120;NBLA;NIEBLA;2088;NBLA;NIEBLA;10047194;8311-NBLA;;8311-NBLA;6;MSAN;83;FIBERHOME;239;AN5116;true;27/12/2018 18:24;;"39°52'06.60""";"73°24'02.88""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;8311-NBLA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);74355;
8034-MLCO;5;TE;TEMUCO;176;VLRC;VILLARRICA;370;VLRC;VILLARRICA;10508050;8034-MLCO;;8034-MLCO;6;MSAN;83;FIBERHOME;240;AN5516;true;14/1/2019 18:31;;"39°17'07.68""";"72°13'48.84""";REGI�N DE LA ARAUCAN�A;PROVINCIA DE CAUT�N;VILLARRICA;8034-MLCO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);74575;
8515-CHNQ;8;PM;PUERTO MONTT;102;PMTT;PUERTO MONTT;2387;CHNQ;CHINQUIHUE;10514532;8515-CHNQ;;8515-CHNQ;6;MSAN;83;FIBERHOME;239;AN5116;true;27/2/2019 15:32;;"41°30'36.36""";"73°01'03.72""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;8515-CHNQ;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);75209;
8607-QUEI;9;CE;CHILOE;47;QUEI;QUEILEN;45;QUEI;QUEILEN;10058404;8607-QUEI;;8607-QUEI;6;MSAN;83;FIBERHOME;239;AN5116;true;5/3/2019 3:34;;"42°53'19.32""";"73°28'19.20""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;QUEIL�N;8607-QUEI;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);75295;
8785-TLCA;14;TLCA;TALCA;725;TLCA;TALCA;3142;TLCA;CENTRAL TALCA;10059627;8785-TLCA;;8785-TLCA;6;MSAN;83;FIBERHOME;239;AN5116;true;11/3/2019 19:35;;"38°48'59.34""";"70°15'15.48""";REGI�N DEL MAULE;PROVINCIA TALCA;TALCA;8785-TLCA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);75395;
8312-PNGP;6;VA;VALDIVIA;122;PNGP;PANGUIPULLI;2079;PNGP;PANGUIPULLI;10517718;8312-PNGP;;8312-PNGP;6;MSAN;83;FIBERHOME;239;AN5116;true;11/3/2019 19:35;;"39°38'32.28""";"72°20'03.84""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;PANGUIPULLI;8312-PNGP;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);75396;
8014-PCVI;3;CP;CONCEPCION;51;CP;CONCEPCION;49;PCVI;PAICAVI;10524351;8014-PCVI;;8014-PCVI;6;MSAN;83;FIBERHOME;239;AN5116;true;13/4/2019 1:23;;"36°48'02.02""";"73°03'30.94""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;8014-PCVI;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);75915;
8516-ALER;8;PM;PUERTO MONTT;83;ALER;ALERCE;2554;ALER;ALER;10525520;8516-ALER;;8516-ALER;6;MSAN;83;FIBERHOME;239;AN5116;true;22/4/2019 13:38;;"41°23'55.32""";"72°55'04.80""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO MONTT;8516-ALER;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76055;
8015-CAST;3;CP;CONCEPCION;51;CP;CONCEPCION;47;CAST;CASTELLON;10525911;8015-CAST;;8015-CAST;6;MSAN;83;FIBERHOME;239;AN5116;true;24/4/2019 1:38;;"36°49'11.71""";"73°03'03.76""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;8015-CAST;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76095;
8314-MLUE;6;VA;VALDIVIA;118;MLUE;MALALHUE;2094;MLUE;MALALHUE;10529836;8314-MLUE;;8314-MLUE;6;MSAN;83;FIBERHOME;239;AN5116;true;15/5/2019 23:14;;"39°32'21.12""";"72°30'44.64""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;LANCO;8314-MLUE;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76215;
8786-STCR;14;TLCA;TALCA;727;CRCO;CURICO;3150;CRCO;CURICO;10531015;8786-STCR;;8786-STCR;6;MSAN;83;FIBERHOME;239;AN5116;true;23/5/2019 19:15;;"34°57'53.35""";"71°14'42.88""";REGI�N DEL MAULE;PROVINCIA CURIC�;CURIC�;8786-STCR;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76315;
8517-RNHP;8;PM;PUERTO MONTT;105;RNHP;RIO NEGRO HORNOPIREN;2517;RNHP;RIO NEGRO HORNOPIREN;10532087;8517-RNHP;;8517-RNHP;6;MSAN;83;FIBERHOME;239;AN5116;true;29/5/2019 11:17;;"41°58'02.29""";"72°28'20.10""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;HUALAIHUE;8517-RNHP;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76375;
8313-FTRN;6;VA;VALDIVIA;114;FTRN;FUTRONO;2096;FTRN;FUTRONO;10077307;8313-FTRN;;8313-FTRN;6;MSAN;83;FIBERHOME;239;AN5116;true;19/6/2019 19:25;;"40°07'54.12""";"72°23'22.56""";REGI�N DE LOS R�OS;PROVINCIA DE RANCO;FUTRONO;8313-FTRN;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);76515;
8805-PMCO;2;CH;CHILLAN;10450002;CHILLAN;PEMUCO;10450004;PMCO;PEMUCO;10541380;8805-PMCO;;8805-PMCO;6;MSAN;83;FIBERHOME;239;AN5116;true;25/7/2019 23:33;;"36°58'29.90""";"72°06'07.70""";REGI;PROVINCIA DIGUILL�N;PEMUCO;8805-PMCO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77115;
8409-LGRN;7;OS;OSORNO;75;LGRN;LAGO RANCO;2342;LGRN;LAGO RANCO;10700853;8409-LGRN;;8409-LGRN;6;MSAN;83;FIBERHOME;239;AN5116;true;30/7/2019 15:34;;"40°19'23.88""";"72°28'51.24""";REGI�N DE LOS R�OS;PROVINCIA DE RANCO;LAGO RANCO;8409-LGRN;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77135;
8315-STBY;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2109;STBY;SILOS DE TORO BAYO;10701474;8315-STBY;;8315-STBY;6;MSAN;83;FIBERHOME;239;AN5116;true;3/8/2019 3:35;;"39°49'58.44""";"73°16'11.64""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;8315-STBY;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77195;
8316-CRRL;6;VA;VALDIVIA;113;CRRL;CORRAL;2221;CRRL;CORRAL;10083721;8316-CRRL;;8316-CRRL;6;MSAN;83;FIBERHOME;239;AN5116;true;7/8/2019 23:35;;"39°53'23.21""";"73°25'33.64""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;CORRAL;8316-CRRL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77215;
8608-CRVL;9;CE;CHILOE;44;CRVL;CURACO DE VELEZ;2576;CRVL;CURACO DE VELEZ;10085437;8608-CRVL;;8608-CRVL;6;MSAN;83;FIBERHOME;239;AN5116;true;20/8/2019 12:26;;"42°26'23.28""";"73°35'55.32""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;CURACO DE V�LEZ;8608-CRVL;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77315;
8609-PQUE;9;CE;CHILOE;46;PQUE;PUQUELDON;2569;PQUE;PUQUELDON;10548662;8609-PQUE;;8609-PQUE;6;MSAN;83;FIBERHOME;239;AN5116;true;6/9/2019 17:48;;"42°35'59.81""";"73°40'27.52""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;PUQUELD�N;8609-PQUE;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77555;
8610-ACHO;9;CE;CHILOE;39;ACHO;ACHAO;2606;ACHO;ACHAO;10548663;8610-ACHO;;8610-ACHO;6;MSAN;83;FIBERHOME;239;AN5116;true;6/9/2019 17:48;;"42°28'18.12""";"73°29'32.64""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;QUINCHAO;8610-ACHO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29304;SER-29287;(S) MSAN (Fiberhome);77556;
9609-MLKA;10;CY;COYHAIQUE;62;MLKA;MELINKA;2588;MLKA;MELINKA;914;9609-MLKA;;9609-MLKA;3;DSLAM;14;ZHONE;16;MALC-719;true;3/10/2018 23:51;;"43°53'54.22""";"73°44'44.73""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE AIS�N;GUAITECAS;9609-MLKA;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);64866;
9005-CA04;3;CP;CONCEPCION;51;CP;CONCEPCION;2668;CA04;DSLAM ARMA 04 CASTELLON;944;9005-CA04;;9005-CA04;3;DSLAM;14;ZHONE;15;MALC-319;true;3/10/2018 23:51;;"36°49'35.76""";"73°03'21.60""";REGI�N DEL BIOB�O;PROVINCIA DE CONCEPCI�N;CONCEPCI�N;9005-CA04;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);64895;
9709-VAMG;10;CY;COYHAIQUE;342;VAMG;VILLA AMENGUAL;2885;VAMG;VILLA AMENGUAL;1034;9709-VAMG;;9709-VAMG;3;DSLAM;14;ZHONE;15;MALC-319;true;3/10/2018 23:51;;"44°44'55.32""";"72°12'41.76""";REGI�N DE AIS�N DEL GENERAL CARLOS IB��EZ DEL CAMPO;PROVINCIA DE COYHAIQUE;LAGO VERDE;9709-VAMG;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);64983;
9407-OS07;7;OS;OSORNO;76;OSRN;OSORNO;2267;OS07;DSLAM ARMA 07 OSORNO;1045;9407-OS07;;9407-OS07;3;DSLAM;14;ZHONE;15;MALC-319;true;3/10/2018 23:51;;"40°34'32.16""";"73°08'08.52""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;9407-OS07;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);64994;
9343-RVES;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2148;RBES;RIBERAS DE ESTANCILLA;1208;9343-RVES;;9343-RVES;3;DSLAM;14;ZHONE;16;MALC-719;true;3/10/2018 23:51;;"39°50'35.88""";"73°17'49.20""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9343-RVES;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);65157;
9360-LA22;6;VA;VALDIVIA;127;VLDV;VALDIVIA;2152;LA22;DSLAM ARMA 22 LAS ANIMAS CONDOMINIO LOS CISNES;1215;9360-LA22;;9360-LA22;3;DSLAM;14;ZHONE;16;MALC-719;true;3/10/2018 23:51;;"39°47'29.04""";"73°13'26.40""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9360-LA22;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);65164;
2503-EMZN;8;PM;PUERTO MONTT;341;EMZN;EL MANZANO;2891;EMZN;EL MANZANO;1240;2503-EMZN;;2503-EMZN;3;DSLAM;14;ZHONE;16;MALC-719;true;3/10/2018 23:51;;"42°00'35.64""";"72°38'35.88""";REGI�N DE LOS LAGOS;PROVINCIA DE PALENA;HUALAIHUE;2503-EMZN;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);65189;
9579-PVRS;8;PM;PUERTO MONTT;103;PVRS;PUERTO VARAS;64;PVRS;PUERTO VARAS;1320;9579-PVRS;;9579-PVRS;3;DSLAM;14;ZHONE;16;MALC-719;true;3/10/2018 23:51;;"41°19'28.56""";"72°59'18.60""";REGI�N DE LOS LAGOS;PROVINCIA DE LLANQUIHUE;PUERTO VARAS;9579-PVRS;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);65269;
9998-LABO;6;VA;VALDIVIA;127;VLDV;VALDIVIA;85;VLDV-LABO-1;LABORATORIO VALDIVIA2;8935;9998-LABO;;9998-LABO;3;DSLAM;14;ZHONE;15;MALC-319;true;3/10/2018 23:51;;"39°49'29.77""";"73°13'50.34""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9998-LABO;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);67643;
DSLAM;15;ADM;ADMINISTRACION CENTRAL;728;ADM;ADMINISTRACION CENTRAL;3156;INF ACC;INFRAESTRUCTURA ACCESO;230289;DSLAM;;DSLAM;3;DSLAM;14;ZHONE;15;MALC-319;true;3/10/2018 23:51;;"39°48'59.34""";"73°15'15.48""";;;;DSLAM;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);69139;
9303-CRLS;6;VA;VALDIVIA;127;VLDV;VALDIVIA;10000006;CRLS;CIRUELOS;10079265;9303-CRLS;;9303-CRLS;3;DSLAM;14;ZHONE;15;MALC-319;true;2/7/2019 3:28;;"00°00'00.00""";"00°00'00.00""";REGI�N DE LOS R�OS;PROVINCIA DE VALDIVIA;VALDIVIA;9303-CRLS;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29307;SER-29283;(S) DSLAM MALC (Zhone);76655;
"MAC/SERIAL	MARCA	MODELO	PROCESOS	 ZNTS0370DEEA";9;CE;CHILOE;40;ANCU;ANCUD;2608;ANCU;ANCUD;209805;"MAC/SERIAL	MARCA	MODELO	PROCESOS	 ZNTS0370DEEA";;"MAC/SERIAL	MARCA	MODELO	PROCESOS	 ZNTS0370DEEA";;;14;ZHONE;306;2426A;true;3/10/2018 23:51;;"41°52'12.72""";"73°49'26.04""";REGI�N DE LOS LAGOS;PROVINCIA DE CHILO�;ANCUD;"MAC/SERIAL	MARCA	MODELO	PROCESOS	 ZNTS0370DEEA";;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69116;(S) ONT
ANTS037F8D31;7;OS;OSORNO;76;OSRN;OSORNO;59;RAHU;RAHUE;10461729;ANTS037F8D31;;ANTS037F8D31;;;14;ZHONE;306;2426A;true;15/10/2018 16:00;;"40°34'42.96""";"73°06'56.88""";REGI�N DE LOS LAGOS;PROVINCIA DE OSORNO;OSORNO;ANTS037F8D31;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69395;
10133192143_MDI;7;OS;OSORNO;74;LUNN;LA UNION;56;LUNN;LA UNION;10461732;10133192143_MDI;;10133192143_MDI;25;ONT;83;FIBERHOME;241;AN5506-04-F1;true;15/10/2018 16:00;;"40°17'50.64""";"73°05'00.60""";REGI�N DE LOS R�OS;PROVINCIA DE RANCO;LA UNI�N;10133192143_MDI;;;;;;;;;;;;INGRESADO;1;3322;Red - Servicio Red Acceso;29308;SER-9940;(S) ONT;69396;
